50.0
50.0
45.0
38.0
34.0
31.0
30.0
29.0
29.0
29.0
30.0
30.0
31.0
31.0
31.0
31.0
30.0
30.0
30.0
29.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
30.0
31.0
30.0
30.0
30.0
30.0
30.0
30.0
31.0
30.0
30.0
30.0
30.0
30.0
30.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
32.0
32.0
32.0
31.0
30.0
30.0
29.0
28.0
29.0
29.0
28.0
29.0
30.0
30.0
29.0
28.0
28.0
29.0
30.0
31.0
30.0
30.0
29.0
30.0
30.0
31.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
31.0
31.0
31.0
31.0
30.0
30.0
31.0
30.0
30.0
29.0
29.0
29.0
29.0
30.0
30.0
30.0
