50.0
51.0
58.0
63.0
68.0
71.0
72.0
71.0
72.0
72.0
72.0
72.0
73.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
75.0
74.0
74.0
74.0
74.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
77.0
77.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
77.0
76.0
75.0
75.0
75.0
75.0
75.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.0
77.0
77.0
77.0
77.0
76.0
76.0
76.0
76.0
76.0
75.0
76.0
76.0
75.0
